Geneset	Number of Genes	Edge Density	Segregation
ABNORMAL_FATTY_ACID_LEVEL	45	0.0	0.0
ABNORMAL_FERTILIZATION	51	0.002283137254901961	0.004498260806410987
ABNORMAL_GRANULOCYTE_PHYSIOLOGY	50	0.0033902040816326533	0.003423469021850685
ABNORMAL_HEART_LEFT_VENTRICLE_MORPHOLOGY	24	0.0008514492753623188	0.001018780238264519
ABNORMAL_HEART_WEIGHT	37	0.0017192192192192193	0.0013690882589621472
ABNORMAL_HEMATOCRIT	25	0.0009933333333333333	0.0006490805055857954
ABNORMAL_HEMOGLOBIN_CONTENT	33	0.0018352272727272727	0.0013295463900551583
ABNORMAL_HINDLIMB_ZEUGOPOD_MORPHOLOGY	42	0.0011614401858304297	0.0016210923568737562
ABNORMAL_IMPULSE_CONDUCTING_SYSTEM_CONDUCTION	41	0.0003134146341463415	0.00031979095377340886
ABNORMAL_INNER_EAR_MORPHOLOGY	21	0.0	0.0
ABNORMAL_LENS_MORPHOLOGY	72	0.001128716744913928	0.0019262419586909573
ABNORMAL_LIMBIC_SYSTEM_MORPHOLOGY	33	0.011412878787878788	0.008562419984853067
ABNORMAL_LITTER_SIZE	59	0.00038398597311513734	0.0005602556198243507
ABNORMAL_LIVER_PHYSIOLOGY	38	0.0029132290184921764	0.002623895126191675
ABNORMAL_MALE_ACCESSORY_SEX_GLAND_MORPHOLOGY	27	0.0	0.0
ABNORMAL_MALE_GERM_CELL_APOPTOSIS	37	0.005662162162162162	0.005076490638579713
ABNORMAL_MATURE_B_CELL_NUMBER	28	0.0	0.0
ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN	53	0.004249637155297532	0.003168728288042596
ABNORMAL_MEAN_CORPUSCULAR_VOLUME	56	0.004074025974025974	0.002980160132544449
ABNORMAL_MEIOSIS	54	0.01715863032844165	0.014987404695939533
ABNORMAL_MONOCYTE_MORPHOLOGY	39	0.0002010796221322537	0.0002294902697665822
ABNORMAL_MUSCLE_CONTRACTILITY	43	0.006644518272425249	0.00581612326303902
ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	55	0.005312457912457913	0.016027581499104052
ABNORMAL_NEUTROPHIL_MORPHOLOGY	50	0.002640816326530612	0.004314201925987765
ABNORMAL_OOGENESIS	27	0.009629629629629629	0.006596100104600877
ABNORMAL_OVARY_MORPHOLOGY	21	0.004761904761904762	0.005055765088930908
ABNORMAL_PLATELET_MORPHOLOGY	50	0.005461224489795918	0.003896292232400727
ABNORMAL_PREPULSE_INHIBITION	54	0.003995807127882599	0.0032768358991756893
ABNORMAL_PRESACRAL_VERTEBRAE_MORPHOLOGY	51	0.002068235294117647	0.0018018904475207097
ABNORMAL_RESPONSE_TO_NOVELTY	69	0.000139386189258312	0.00017015501798595776
ABNORMAL_RETINAL_NEURONAL_LAYER_MORPHOLOGY	32	0.006812499999999999	0.008682826299790062
ABNORMAL_RETINAL_PIGMENTATION	24	0.0	0.0
ABNORMAL_ROD_ELECTROPHYSIOLOGY	23	0.012229249011857709	0.007175391237395523
ABNORMAL_SACRAL_VERTEBRAE_MORPHOLOGY	24	0.0	0.0
ABNORMAL_SEIZURE_RESPONSE_TO_INDUCING_AGENT	37	0.0036096096096096095	0.004320686996421595
ABNORMAL_SEMINIFEROUS_TUBULE_MORPHOLOGY	51	0.00024313725490196077	0.0004413508753696314
ABNORMAL_SLEEP_BEHAVIOR	34	0.0017825311942959	0.001506321277239938
ABNORMAL_SODIUM_ION_HOMEOSTASIS	42	0.0	0.0
ABNORMAL_SPERMATID_MORPHOLOGY	30	0.003220689655172414	0.0018591035697177111
ABNORMAL_SPERMIOGENESIS	25	0.0004733333333333333	0.0003562852992169248
ABNORMAL_SPERM_MIDPIECE_MORPHOLOGY	23	0.008466403162055335	0.005898454065307067
ABNORMAL_SPERM_PHYSIOLOGY	88	0.0024284221525600834	0.008812969931049132
ABNORMAL_STARTLE_REFLEX	64	0.0013878968253968253	0.002354566790846643
ABNORMAL_SYNAPSE_MORPHOLOGY	32	0.009899193548387097	0.011031129803371802
ABNORMAL_T_CELL_ACTIVATION	42	0.00910801393728223	0.0053144951805620426
ABNORMAL_TESTIS_WEIGHT	56	0.00650974025974026	0.006262298154105632
ABNORMAL_TOUCH_NOCICEPTION	64	0.006023313492063492	0.006100075805109031
ABSENT_GERM_CELLS	43	0.0078859357696567	0.010587163083345843
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	59	0.002040327293980128	0.003266512214566156
ARREST_OF_SPERMATOGENESIS	52	0.01490497737556561	0.013015921519867649
ATAXIA	23	0.004541501976284585	0.0026779658646753227
DECREASED_ALPHA_BETA_T_CELL_NUMBER	51	0.005605490196078432	0.004234774926482481
DECREASED_ANXIETY_RELATED_RESPONSE	25	0.0033333333333333335	0.0010826564925827203
DECREASED_BODY_LENGTH	47	0.00015818686401480113	0.00016992522296474806
DECREASED_BONE_MINERAL_CONTENT	52	0.00034917043740573153	0.00034022953368713284
DECREASED_BONE_MINERAL_DENSITY	42	0.0	0.0
DECREASED_CHOLESTEROL_LEVEL	56	0.0014850649350649351	0.002006425474497253
DECREASED_CIRCULATING_FREE_FATTY_ACID_LEVEL	20	0.0	0.0
DECREASED_CIRCULATING_INSULIN_LEVEL	64	0.001488095238095238	0.001844636136298934
DECREASED_GRANULOCYTE_NUMBER	46	0.0016879227053140096	0.002195529013155579
DECREASED_GRIP_STRENGTH	53	0.0017329462989840348	0.0021699286776792675
DECREASED_LEAN_BODY_MASS	74	0.001058496853017401	0.0013738144903551873
DECREASED_MONOCYTE_CELL_NUMBER	24	0.0	0.0
DECREASED_MYELOID_CELL_NUMBER	40	0.004496153846153846	0.004114410408625361
DECREASED_STARTLE_REFLEX	28	0.0015158730158730158	0.0011113244543746034
DECREASED_THRESHOLD_FOR_AUDITORY_BRAINSTEM_RESPONSE	22	0.0	0.0
DECREASED_TRIGLYCERIDE_LEVEL	47	0.0002691951896392229	0.0002587324422030844
DECREASED_VERTEBRAE_NUMBER	49	0.0015850340136054422	0.0012685518908500928
EMBRYONIC_LETHALITY_BEFORE_IMPLANTATION	101	0.020637821782178215	0.013205906386962294
EMBRYONIC_LETHALITY_BETWEEN_IMPLANTATION_AND_SOMITE_FORMATION	132	0.015498959056210964	0.014750766273930058
FEMALE_INFERTILITY	49	0.002522108843537415	0.002324742914472035
IMPAIRED_GLUCOSE_TOLERANCE	52	0.0007541478129713424	0.0010340096100853163
IMPROVED_GLUCOSE_TOLERANCE	39	0.00019028340080971657	0.00018200711247652303
INCREASED_ALPHA_BETA_T_CELL_NUMBER	33	0.001893939393939394	0.0017235049886851895
INCREASED_ANXIETY_RELATED_RESPONSE	41	0.0019158536585365852	0.0018798611942084475
INCREASED_B_CELL_NUMBER	32	0.0	0.0
INCREASED_BODY_SIZE	47	0.0009250693802035153	0.0009591958102327014
INCREASED_BONE_MINERAL_CONTENT	40	0.00036794871794871794	0.0005679389554672534
INCREASED_CIRCULATING_GLUCOSE_LEVEL	55	0.002374410774410774	0.0025258874812403055
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	28	0.0	0.0
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	39	0.000242914979757085	0.0001902308028056929
INCREASED_FATTY_ACID_LEVEL	21	0.0	0.0
INCREASED_GRIP_STRENGTH	39	0.0044345479082321185	0.0032814748461871077
INCREASED_IMMUNOGLOBULIN_LEVEL	26	0.00043999999999999996	0.0006284360731095279
INCREASED_LEAN_BODY_MASS	44	0.0003372093023255814	0.0003249213669920634
INCREASED_STARTLE_REFLEX	31	0.0	0.0
INCREASED_STEROL_LEVEL	56	0.0035175324675324675	0.0035271404898408317
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	25	0.0	0.0
OLIGOZOOSPERMIA	49	0.0005620748299319727	0.0009733327443271337
REDUCED_FEMALE_FERTILITY	27	0.003259259259259259	0.0017766402862502942
REDUCED_MALE_FERTILITY	54	0.0012690426275331936	0.0016783439107816039
TERATOZOOSPERMIA	72	0.0021842723004694836	0.006169667514263833
