Geneset	Number of Genes	Edge Density	Segregation
KEGG_PENTOSE_PHOSPHATE_PATHWAY	24	0.025485507246376816	0.045799637978408934
KEGG_PEROXISOME	74	0.023899666790077746	0.15515011969197334
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	50	0.00429469387755102	0.009584065057238422
KEGG_PPAR_SIGNALING_PATHWAY	62	0.017648334214701213	0.005598902935125001
KEGG_PROPANOATE_METABOLISM	25	0.013846666666666667	0.026244298151400662
KEGG_PURINE_METABOLISM	133	0.011840966051492369	0.11114449747053784
KEGG_PYRIMIDINE_METABOLISM	87	0.025798182304196737	0.13701203013069307
KEGG_PYRUVATE_METABOLISM	32	0.012778225806451613	0.027999770276419315
KEGG_RETINOL_METABOLISM	43	0.03225249169435216	0.42041140382533415
KEGG_RIBOSOME	82	0.541436916591388	0.49818194310994685
KEGG_RNA_DEGRADATION	51	0.08909411764705882	0.15654003729013966
KEGG_RNA_POLYMERASE	25	0.23148666666666665	0.2244951396992982
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	36	0.12524126984126985	0.24727812913295008
KEGG_SPHINGOLIPID_METABOLISM	30	0.004508045977011494	0.02881831675165694
KEGG_SPLICEOSOME	114	0.09773715261605341	0.17908190246554279
KEGG_STARCH_AND_SUCROSE_METABOLISM	38	0.04239687055476529	0.1854652031063322
KEGG_TGF_BETA_SIGNALING_PATHWAY	76	0.05515438596491228	0.06012476299506158
KEGG_TIGHT_JUNCTION	101	0.022450693069306932	0.04169434006394485
KEGG_TRYPTOPHAN_METABOLISM	26	0.0	0.0
KEGG_TYROSINE_METABOLISM	35	0.0019361344537815125	0.011595253193224027
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	129	0.05749515503875968	0.09163931239240804
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	35	0.0068201680672268904	0.021176114511743924
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	76	0.01558736842105263	0.04034771109571139
KEGG_WNT_SIGNALING_PATHWAY	113	0.03535145385587863	0.05337274145126881
