Geneset	Number of Genes	Edge Density	Segregation
KEGG_HISTIDINE_METABOLISM	24	0.0019350452898550723	0.0005875447877356126
KEGG_INSULIN_SIGNALING_PATHWAY	105	0.008041862765567766	0.006811712377748131
KEGG_JAK_STAT_SIGNALING_PATHWAY	141	0.01266771739614995	0.014416664806639343
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	95	0.01283008927211646	0.010038637001453122
KEGG_LONG_TERM_DEPRESSION	50	0.012158598285714285	0.0041490042381098335
KEGG_LYSINE_DEGRADATION	38	0.009036468421052631	0.002578363861578571
KEGG_LYSOSOME	121	0.021669027975206614	0.02372427894354815
KEGG_MELANOGENESIS	76	0.008535949964912281	0.0052358718679207114
KEGG_N_GLYCAN_BIOSYNTHESIS	46	0.014470713429951688	0.005168222607713892
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	24	0.002283005072463768	0.0006170256026172659
KEGG_NOTCH_SIGNALING_PATHWAY	47	0.024604926734505088	0.008907698270053926
KEGG_OOCYTE_MEIOSIS	91	0.0384789768009768	0.016463467417611632
KEGG_OXIDATIVE_PHOSPHORYLATION	131	0.14114515847328243	0.09175885136284194
KEGG_P53_SIGNALING_PATHWAY	69	0.033752598593350384	0.013735979185019946
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	28	0.005430928835978836	0.0018405990856112454
KEGG_PENTOSE_PHOSPHATE_PATHWAY	27	0.03485187008547009	0.005964604668314793
KEGG_PEROXISOME	77	0.014459691558441557	0.008715583727493507
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	59	0.003273417708942139	0.0020710301801208993
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	41	0.005419624146341463	0.002292623128854862
KEGG_PPAR_SIGNALING_PATHWAY	68	0.006937209701492537	0.004398975350149747
KEGG_PROPANOATE_METABOLISM	27	0.037406041025641025	0.00601419426217295
KEGG_PURINE_METABOLISM	153	0.0158608576625387	0.014122107078231123
KEGG_PYRIMIDINE_METABOLISM	98	0.028781535325057856	0.015201438138885713
KEGG_PYRUVATE_METABOLISM	35	0.031962511428571434	0.00685869875462135
KEGG_RETINOL_METABOLISM	64	0.01126625431547619	0.006766868066255256
KEGG_RIBOSOME	88	0.44588938644200626	0.2341032714381721
KEGG_RNA_DEGRADATION	59	0.038017759731151374	0.010905294079934097
KEGG_RNA_POLYMERASE	29	0.052886955665024625	0.008687710621813434
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	38	0.02399326201991465	0.008590008143836219
KEGG_SPHINGOLIPID_METABOLISM	40	0.005948406153846154	0.002409313294137741
KEGG_SPLICEOSOME	127	0.06279200298712662	0.034054718762771066
KEGG_STARCH_AND_SUCROSE_METABOLISM	52	0.005061528355957768	0.002929384859746532
KEGG_STEROID_HORMONE_BIOSYNTHESIS	55	0.00805993542087542	0.005149804272429743
KEGG_TASTE_TRANSDUCTION	44	0.0060927024312896405	0.0025803590973260218
KEGG_TGF_BETA_SIGNALING_PATHWAY	81	0.020390039814814815	0.011286428396925818
KEGG_TIGHT_JUNCTION	121	0.008081816074380166	0.008703017959233708
KEGG_TRYPTOPHAN_METABOLISM	34	0.009449850089126561	0.002907567966614974
KEGG_TYROSINE_METABOLISM	42	0.006312198954703833	0.002421630006401865
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	135	0.022109281658374794	0.016778457744035764
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	38	0.042134303413940255	0.010778426649476881
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	87	0.007552935846030473	0.004807992576669057
KEGG_VEGF_SIGNALING_PATHWAY	34	0.0097819128342246	0.0026789376725035088
KEGG_WNT_SIGNALING_PATHWAY	125	0.012758282696774193	0.011478404937958125
