Geneset	Number of Genes	Edge Density	Segregation
DERMATITIS	111	0.0298994266994267	0.010892783220807714
DIABETES_MELLITUS	98	0.05686219229960025	0.014257142154784203
DILATED_CARDIOMYOPATHY	43	0.14445293466223696	0.015187840971343708
DYSOSTOSIS	53	0.036025399129172714	0.005920943954209682
ENDOMETRIOSIS	119	0.03218031619427432	0.010719951156748677
ESOPHAGEAL_DISEASE	80	0.022100949367088608	0.005196768670834462
FEMALE_REPRODUCTIVE_ORGAN_CANCER	75	0.025898378378378377	0.005778977974541716
GERM_CELL_CANCER	301	0.016269014396456262	0.01655788737022709
HAIR_DISEASE	35	0.03367563025210084	0.0037088330086693056
HEMATOLOGIC_CANCER	220	0.03493661270236613	0.01870967295891906
HYPERTENSION	115	0.029588100686498853	0.011341318003247372
HYPERTROPIA	40	0.01514102564102564	0.002173788600623128
HYPOGLYCEMIA	39	0.09032793522267206	0.010537090454497728
INFLUENZA	39	0.3118623481781377	0.02384514000880997
INNER_EAR_DISEASE	96	0.02437675438596491	0.00880052734443347
INTESTINAL_CANCER	173	0.022829546982121255	0.011926833714954932
KERATOSIS	78	0.008390609390609392	0.003491310866197591
KIDNEY_CANCER	96	0.016618640350877196	0.005182265561140387
LACTIC_ACIDOSIS	55	0.08384444444444444	0.013408381818988513
LENS_DISEASE	58	0.04504295220810647	0.011979433396741176
LIPID_METABOLISM_DISORDER	54	0.07873375262054508	0.014126681734391602
LIPID_STORAGE_DISEASE	85	0.04371288515406162	0.012039910581164564
LIVER_CANCER	171	0.036691778465772276	0.014840761273742863
LIVER_CIRRHOSIS	62	0.023852987837123214	0.005088812791235138
LOCKED_IN_SYNDROME	21	0.05759523809523809	0.003404351377474593
LUNG_CANCER	93	0.024272323515661526	0.005536702401752687
LYMPHOBLASTIC_LEUKEMIA	65	0.05158413461538461	0.00844752723135729
MALE_INFERTILITY	49	0.045071428571428575	0.0075255576336832174
MALIGNANT_MESOTHELIOMA	66	0.021085314685314684	0.003888639168882906
MICROPHTHALMIA	37	0.015063063063063063	0.0019868541238710065
MITOCHONDRIAL_METABOLISM_DISEASE	66	0.07742703962703963	0.02058858860050134
MOTOR_NEURON_DISEASE	64	0.029832341269841273	0.005917067199965527
MOUTH_DISEASE	147	0.028149193924144996	0.00991866907418554
MOVEMENT_DISEASE	100	0.02765878787878788	0.008958256178998925
MUSCULAR_DYSTROPHY	43	0.07781616832779624	0.012506647738558595
MYELOID_LEUKEMIA	106	0.043846540880503146	0.011292044709473932
MYOPATHY	138	0.029388553898233364	0.013226931939791171
MYOPIA	34	0.02637611408199643	0.0029870963574260534
NEPHRITIS	95	0.02127950727883539	0.0070120802349714455
NEUROMUSCULAR_DISEASE	49	0.06102465986394558	0.011390078402909917
NEUROTIC_DISORDER	293	0.031176118565617843	0.025729294619225723
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	44	0.03119767441860465	0.005834244820830193
NUTRITION_DISEASE	109	0.056339619435949714	0.015829630094603548
OCULAR_MOTILITY_DISEASE	114	0.01506427573358174	0.006437349244358342
OROFACIAL_CLEFT	56	0.05696233766233765	0.006859556672549651
OSTEOCHONDRODYSPLASIA	62	0.028093601269169752	0.005578904400839317
OVARIAN_DISEASE	66	0.027020979020979018	0.005586792498661134
PARAPLEGIA	44	0.10799471458773784	0.019778248514835766
PLACENTAL_INSUFFICIENCY	41	0.03390975609756098	0.0037810396485642907
POLYCYSTIC_OVARY_SYNDROME	109	0.014741420319401972	0.005914624312154307
PTOSIS	29	0.015002463054187192	0.0014318154037103554
PYOURETER	37	0.020447447447447448	0.002868555571260267
RETINAL_DISEASE	94	0.044463280713795475	0.01610947036165471
RETINITIS_PIGMENTOSA	44	0.08085517970401691	0.01806878132520146
RHEUMATOID_ARTHRITIS	87	0.027333867949746057	0.007990391151432592
SALIVARY_GLAND_ADENOID_CYSTIC_CARCINOMA	58	0.023081064730792498	0.0036051933001782425
SCHIZOAFFECTIVE_DISORDER	86	0.021681805745554037	0.005504689374074718
SEBORRHEIC_KERATOSIS	48	0.008695921985815603	0.00197412128056049
SKIN_CANCER	148	0.01630713366427652	0.006998240231898347
STOMACH_DISEASE	179	0.02667346682568577	0.01181427750578078
SUBSTANCE_RELATED_DISORDER	328	0.024362944730364735	0.02704860634162102
SYNDROMIC_INTELLECTUAL_DISABILITY	60	0.03850225988700565	0.0057117943033256225
TAUOPATHY	64	0.03577728174603175	0.006719239707784294
THYROID_GLAND_DISEASE	47	0.02201572617946346	0.0041355509854059305
UPPER_RESPIRATORY_TRACT_DISEASE	33	0.04750568181818182	0.004968865106693019
UTERINE_DISEASE	185	0.02421110458284371	0.012863861428560323
VIRAL_INFECTIOUS_DISEASE	123	0.08793909103025457	0.020974997038799265
