Geneset	Number of Genes	Edge Density	Segregation
NEUROTIC_DISORDER	280	0.004889912954429083	0.01875859359654292
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	43	0.004429678848283499	0.003663003663003663
NUTRITION_DISEASE	105	0.002564102564102564	0.004924375659514597
OCULAR_MOTILITY_DISEASE	112	0.002413127413127413	0.004299226139294927
OROFACIAL_CLEFT	56	0.01948051948051948	0.009572431397574984
OSTEOCHONDRODYSPLASIA	65	0.0019230769230769232	0.002258610954263128
OSTEOPOROSIS	46	0.010628019323671498	0.004554865424430642
OVARIAN_DISEASE	62	0.011634056054997356	0.008824709185720016
PARAPLEGIA	43	0.008859357696566999	0.0074142724745134385
PLACENTAL_INSUFFICIENCY	43	0.016611295681063124	0.005393743257820928
POLYCYSTIC_OVARY_SYNDROME	105	0.002197802197802198	0.004256828662646328
PROGRESSIVE_MYOCLONUS_EPILEPSY	42	0.0011614401858304297	0.0010893246187363835
PYOURETER	37	0.0015015015015015015	0.0022371364653243847
RETINAL_DISEASE	87	0.0021384656508954825	0.005865102639296188
RETINITIS_PIGMENTOSA	38	0.004267425320056899	0.006726457399103139
RHEUMATOID_ARTHRITIS	92	0.0033444816053511705	0.0052970109723798715
SALIVARY_GLAND_ADENOID_CYSTIC_CARCINOMA	63	0.002048131080389145	0.0019389238972370335
SCHIZOAFFECTIVE_DISORDER	81	0.0030864197530864196	0.004847309743092583
SEBORRHEIC_KERATOSIS	46	0.004830917874396135	0.0033692722371967657
SKIN_CANCER	139	0.006360129287874048	0.008053868497491418
STOMACH_DISEASE	183	0.007326007326007326	0.013194895089768548
SUBSTANCE_RELATED_DISORDER	302	0.0015841235616378077	0.01048951048951049
SYNDROMIC_INTELLECTUAL_DISABILITY	61	0.013114754098360656	0.006117767015039511
TAUOPATHY	63	0.002048131080389145	0.0017699115044247787
THYROID_GLAND_DISEASE	46	0.005797101449275362	0.0033259423503325942
UPPER_RESPIRATORY_TRACT_DISEASE	36	0.007936507936507936	0.00522466039707419
UTERINE_DISEASE	183	0.008406893652795292	0.014955667129580174
VIRAL_INFECTIOUS_DISEASE	128	0.021284448818897638	0.020570749108204518
