Geneset	Number of Genes	Edge Density	Segregation
PLACENTAL_INSUFFICIENCY	38	0.006281650071123754	0.008718829591897176
POLYCYSTIC_OVARY_SYNDROME	94	0.000820178448867536	0.004261520667483708
PTOSIS	26	0.0	0.0
RETINAL_DISEASE	76	0.002267017543859649	0.014339964355389642
RETINITIS_PIGMENTOSA	31	0.005105376344086021	0.021316715753178648
RHEUMATOID_ARTHRITIS	82	0.002093947606142728	0.0074413567795639825
SALIVARY_GLAND_ADENOID_CYSTIC_CARCINOMA	55	0.00038787878787878785	0.0009509673946960455
SCHIZOAFFECTIVE_DISORDER	79	0.002830574488802337	0.009441458841258776
SEBORRHEIC_KERATOSIS	43	0.0010786267995570322	0.00210358538202536
SKIN_CANCER	126	0.003142349206349207	0.01045394346353941
STOMACH_DISEASE	173	0.004225971232692566	0.018909558990491685
SUBSTANCE_RELATED_DISORDER	286	0.0011998282419335051	0.019274362563298272
SYNDROMIC_INTELLECTUAL_DISABILITY	59	0.0036446522501461134	0.0057421572500260115
TAUOPATHY	61	0.0014174863387978142	0.004018434607490028
THYROID_GLAND_DISEASE	43	0.002904761904761905	0.005673669888884322
UTERINE_DISEASE	167	0.004537262823750091	0.02156125111550017
VIRAL_INFECTIOUS_DISEASE	118	0.013924235839490076	0.03146525789536744
