Geneset	Number of Genes	Edge Density	Segregation
NUCLEUS_ORGANIZATION	73	0.02324885844748858	0.035399470902536444
PEPTIDYL_SERINE_PHOSPHORYLATION	76	0.024007017543859643	0.022561743895518214
PEROXISOME_ORGANIZATION	40	0.05840256410256411	0.08372527288734012
PHOSPHOLIPID_TRANSPORT	30	0.01915402298850575	0.06010373159629799
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	100	0.007062626262626262	0.029611509865138882
POTASSIUM_ION_TRANSPORT	68	0.012762071992976295	0.10768085397969504
PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	162	0.03391603404646883	0.09842326595081356
PROTEIN_ACETYLATION	80	0.034931962025316454	0.07576459541767822
PROTEIN_AUTOPHOSPHORYLATION	117	0.011259062776304155	0.024865549185809806
PROTEIN_DEPHOSPHORYLATION	91	0.006063492063492064	0.016626423089233608
PROTEIN_EXPORT_FROM_NUCLEUS	93	0.0492463768115942	0.0966374412517786
PROTEIN_FOLDING	101	0.02441247524752475	0.045255717212979336
PROTEIN_GLYCOSYLATION	102	0.0027266550184430203	0.030436930865149984
PROTEIN_LIPIDATION	65	0.007253365384615383	0.05760463677808065
PROTEIN_METHYLATION	61	0.023753005464480875	0.049063883053952435
PROTEIN_STABILIZATION	116	0.012817241379310345	0.025448854919111776
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	53	0.0191066763425254	0.052129098169967504
RAS_PROTEIN_SIGNAL_TRANSDUCTION	74	0.015954831543872637	0.02577649801146406
RECOMBINATIONAL_REPAIR	57	0.042359649122807014	0.05685117833792335
RESPONSE_TO_HYPOXIA	83	0.021079341757272996	0.03205124768103977
RESPONSE_TO_IONIZING_RADIATION	70	0.03135486542443064	0.033026325717677725
RESPONSE_TO_METAL_ION	103	0.012129830573005903	0.02265500695991339
RESPONSE_TO_OXIDATIVE_STRESS	148	0.008221456150027577	0.027387909484204026
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	68	0.032406935908691835	0.036418592559010095
RESPONSE_TO_UNFOLDED_PROTEIN	95	0.013103023516237402	0.03578234937224162
RESPONSE_TO_UV	85	0.02382044817927171	0.02997203657872088
RESPONSE_TO_VIRUS	118	0.009309575546863683	0.03819853920188688
RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	56	0.017317532467532468	0.052346761720068795
RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	53	0.025039912917271406	0.06092963382181812
RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	104	0.04537584017923824	0.0720899845606
RRNA_PROCESSING	77	0.059561517429938475	0.0924396848255322
SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	80	0.04642943037974684	0.045212011134363336
SKIN_DEVELOPMENT	88	0.013628787878787879	0.06089279711660569
SODIUM_ION_TRANSPORT	41	0.010595121951219514	0.03746200116421966
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	36	0.010373015873015872	0.03762342036328047
SPINDLE_ORGANIZATION	77	0.015679425837320574	0.03152600630959913
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	63	0.04580542754736303	0.043294313054016
SYNAPSE_ASSEMBLY	24	0.009387681159420291	0.017446401637578116
TELOMERE_MAINTENANCE	74	0.05233728248796742	0.06322163192964553
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	130	0.050364937388193205	0.11497629469825632
TRANSLATIONAL_ELONGATION	54	0.05717330538085255	0.08478765519099632
TRANSPORT_ALONG_MICROTUBULE	53	0.011607402031930334	0.020861483402110807
TRNA_AMINOACYLATION	35	0.1004235294117647	0.14640935420321674
TRNA_PROCESSING	46	0.02768985507246377	0.07599155737748385
VACUOLE_ORGANIZATION	48	0.012448581560283688	0.02734454871368454
VESICLE_ORGANIZATION	142	0.012259314753770853	0.06673481816599969
WNT_SIGNALING_PATHWAY	111	0.017893857493857492	0.04106439180215779
XENOBIOTIC_METABOLIC_PROCESS	61	0.017268852459016396	0.06185022233356297
