Geneset	Number of Genes	Edge Density	Segregation
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	60	0.01805593220338983	0.04011764528665683
LYSOSOMAL_TRANSPORT	67	0.03307598371777476	0.024497675549758104
MACROAUTOPHAGY	100	0.08638545454545453	0.11775607819011531
MICROTUBULE_BUNDLE_FORMATION	37	0.00667117117117117	0.006143299406686973
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	62	0.20711528291909043	0.07262040714005331
MRNA_3_END_PROCESSING	61	0.583527868852459	0.11700604273071509
MRNA_CATABOLIC_PROCESS	171	0.38469384244926047	0.29491478258814885
NEURON_PROJECTION_MORPHOGENESIS	121	0.06679531680440771	0.07524143763908954
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	66	0.02123263403263403	0.019392993842392306
NUCLEUS_ORGANIZATION	76	0.12203964912280701	0.06560818475841884
PEPTIDYL_SERINE_PHOSPHORYLATION	77	0.037693779904306224	0.018346334725294018
PEROXISOME_ORGANIZATION	41	0.05118292682926829	0.05907157555165843
PHOSPHOLIPID_TRANSPORT	33	0.043585227272727275	0.07895820324026105
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	113	0.13542541087231352	0.08332558713885396
POTASSIUM_ION_TRANSPORT	83	0.03213870114604761	0.1540750257806029
PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	168	0.06286961790704305	0.08046783909589089
PROTEIN_ACETYLATION	91	0.07365299145299145	0.07431403246559014
PROTEIN_AUTOPHOSPHORYLATION	122	0.01397764530551416	0.01786401331753717
PROTEIN_DEPHOSPHORYLATION	97	0.009242268041237112	0.013238020732551797
PROTEIN_EXPORT_FROM_NUCLEUS	101	0.36896039603960396	0.1561746551060961
PROTEIN_FOLDING	110	0.06966855713094246	0.038989484509058626
PROTEIN_GLYCOSYLATION	134	0.03887027269666704	0.16550420840630042
PROTEIN_LIPIDATION	77	0.011778537252221463	0.0857864002270114
PROTEIN_METHYLATION	65	0.02800625	0.020309808871007105
PROTEIN_STABILIZATION	125	0.019493290322580643	0.016263447328071043
PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	33	0.2785473484848485	0.18070955343890377
PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	60	0.08375084745762712	0.05402162045546976
PYRUVATE_METABOLIC_PROCESS	41	0.05902317073170732	0.021767885678459203
RAS_PROTEIN_SIGNAL_TRANSDUCTION	82	0.03980096356519121	0.02486837609667771
RECOMBINATIONAL_REPAIR	60	0.1562553672316384	0.07485659829198166
RESPONSE_TO_AMINO_ACID	24	0.2116014492753623	0.06732079334376924
RESPONSE_TO_HYPOXIA	92	0.01792881032011467	0.020367903224099308
RESPONSE_TO_IONIZING_RADIATION	78	0.06649383949383948	0.03838386440229652
RESPONSE_TO_METAL_ION	113	0.009969342604298355	0.012941211705718415
RESPONSE_TO_OXIDATIVE_STRESS	160	0.011718946540880503	0.02008659882333077
RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	74	0.041739355794150314	0.03594357708382551
RESPONSE_TO_UNFOLDED_PROTEIN	103	0.02348143917761279	0.020727662829480242
RESPONSE_TO_UV	93	0.047071061243571764	0.031076897767238224
RESPONSE_TO_VIRUS	139	0.015040246064018348	0.03310288834180578
RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	64	0.05992361111111111	0.05356260061886561
RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	58	0.42328554143980646	0.1707649229644314
RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	115	0.11540717009916095	0.07069740718356773
RNA_METHYLATION	27	0.020056980056980055	0.02064007693119584
RRNA_PROCESSING	84	0.20516035570854851	0.09880951492789918
SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	83	0.07993535116074052	0.04027560703610504
SKIN_DEVELOPMENT	99	0.008056689342403629	0.027512118340896
SODIUM_ION_TRANSPORT	47	0.02922849213691027	0.06874628755686973
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	47	0.015069380203515262	0.044132706968578836
SPINDLE_ORGANIZATION	84	0.056989386115892146	0.032902543779934464
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	67	0.08380009045680688	0.047946919441091106
SYNAPSE_ASSEMBLY	28	0.021079365079365083	0.015572750032736393
TELOMERE_MAINTENANCE	86	0.19480766073871408	0.05687127552578745
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	143	0.14733792967595788	0.10580135693071797
TRANSLATIONAL_ELONGATION	60	0.6963474576271186	0.2800204653364955
TRANSPORT_ALONG_MICROTUBULE	55	0.22589427609427606	0.12096360378526695
TRNA_AMINOACYLATION	36	0.08673015873015873	0.06028908749862079
TRNA_PROCESSING	52	0.03880542986425339	0.046198226087237566
VACUOLE_ORGANIZATION	53	0.014085631349782291	0.02478563173991046
VESICLE_ORGANIZATION	161	0.08822538819875778	0.16222535122393922
WNT_SIGNALING_PATHWAY	121	0.05968057851239669	0.056091735045356306
XENOBIOTIC_METABOLIC_PROCESS	76	0.08384771929824562	0.10697504933191511
