Geneset	Number of Genes	Edge Density	Segregation
REGULATION_OF_MICROTUBULE_BASED_PROCESS	92	0.012557095078834209	0.014184978991313175
REGULATION_OF_MITOTIC_CELL_CYCLE	280	0.03537654889912954	0.09413140608263292
REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	159	0.008322506169890932	0.015202581351457549
REGULATION_OF_PROTEIN_PROCESSING	65	0.061814423076923086	0.09804757412820289
REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	107	0.014954152706753661	0.022152963463348937
REGULATION_OF_SECRETION	231	0.005187841144362883	0.02301979871393796
REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	67	0.06749027589326097	0.036110751479497584
REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	162	0.12862464534928303	0.3320705605942845
RESPONSE_TO_DRUG	210	0.006371884256094782	0.017127405649590456
RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	136	0.012563616557734204	0.02797570203041783
RESPONSE_TO_TYPE_I_INTERFERON	60	0.09551073446327683	0.1400466894093906
RESPONSE_TO_UNFOLDED_PROTEIN	79	0.010911392405063293	0.012945943427251567
RESPONSE_TO_WOUNDING	214	0.01604313106050634	0.039498918486752146
RESPONSE_TO_XENOBIOTIC_STIMULUS	86	0.06414610123119015	0.1222616108741881
RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	208	0.09307915273132664	0.13773682487023048
RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	60	0.012579096045197741	0.02489918430428781
RNA_BIOSYNTHETIC_PROCESS	450	0.059956862162831	0.2344182473047175
RNA_MODIFICATION	75	0.006716756756756756	0.019666308982308877
RNA_SPLICING	257	0.42239451605058365	0.5307958945428655
RRNA_PROCESSING	102	0.22984488448844886	0.19351791616132238
SEXUAL_REPRODUCTION	113	0.012747313527180785	0.025897237424678435
SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	181	0.053570165745856345	0.12912150390068697
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	48	0.010638297872340425	0.03738143077426288
STEROID_METABOLIC_PROCESS	135	0.04566025428413488	0.1359599583492037
SULFUR_COMPOUND_METABOLIC_PROCESS	224	0.026144698910954518	0.19349038592885567
TRANSMEMBRANE_TRANSPORT	378	0.006996126478885099	0.0943706446611427
TRNA_PROCESSING	57	0.028353383458646613	0.04738300318525357
VESICLE_LOCALIZATION	94	0.2506408144589339	0.25857189049618484
VESICLE_ORGANIZATION	145	0.11190143678160919	0.21228248219018284
VITAMIN_METABOLIC_PROCESS	87	0.013273456295108262	0.038087582417245275
