Geneset	Number of Genes	Edge Density	Segregation
MITOCHONDRION_ORGANIZATION	214	0.021631345706638584	0.07688708671241422
MITOTIC_CELL_CYCLE	356	0.016125969298939707	0.049210411937991985
MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	213	0.0031003631854017184	0.020138089758342925
MRNA_METABOLIC_PROCESS	436	0.05360118106084572	0.1537647094412681
MUSCLE_CONTRACTION	136	0.010784313725490196	0.02832618025751073
NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	268	0.0036335178042372408	0.012885320646248389
NEGATIVE_REGULATION_OF_CELL_CYCLE	267	0.014812311678071583	0.034600710432837786
NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	82	0.014453477868112014	0.017429193899782137
NEGATIVE_REGULATION_OF_PHOSPHORYLATION	158	0.00330565185842135	0.007388718688051901
NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	309	0.008300760727945194	0.02379804795758525
NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	336	0.01611584932480455	0.05154287662669773
NEGATIVE_REGULATION_OF_TRANSPORT	140	0.0029804727646454265	0.008042151968940654
NEUROGENESIS	278	0.006337168532322157	0.0231586940015186
NEURON_PROJECTION_DEVELOPMENT	116	0.006296851574212893	0.011686143572621035
NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	390	0.005760991365104475	0.031143101482326113
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	41	0.01707317073170732	0.014846235418875928
NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	43	0.11627906976744186	0.05734571272528673
NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	146	0.1829003306565895	0.1665949574046984
NUCLEOTIDE_METABOLIC_PROCESS	219	0.004524318210380796	0.02557423632488752
ORGANELLE_ASSEMBLY	285	0.01255250803063998	0.04172141918528252
ORGANELLE_LOCALIZATION	247	0.020572068068858827	0.047449134527786214
OXIDATION_REDUCTION_PROCESS	197	0.006578265824096136	0.03144342659074028
PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	51	0.0	0.0
PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	98	0.0071533768146433835	0.026835043409629045
PHOSPHOLIPID_METABOLIC_PROCESS	212	0.0019672717517660735	0.018092105263157895
PLATELET_DEGRANULATION	93	0.007713884992987377	0.012190616919098634
POSITIVE_REGULATION_OF_CELL_DEATH	249	0.005084855551237207	0.016374634960367125
POSITIVE_REGULATION_OF_CELL_PROLIFERATION	340	0.0038001041124414367	0.01783097215437225
POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	216	0.0050387596899224806	0.014048991354466859
POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	286	0.007704576125628757	0.03335457828765668
POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	224	0.010289878283151825	0.020916415723935867
POSITIVE_REGULATION_OF_PROTEOLYSIS	127	0.010123734533183352	0.013773167828600578
POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	223	0.023552700682745526	0.036442055256907115
POST_TRANSLATIONAL_PROTEIN_MODIFICATION	303	0.03267545297576115	0.08783783783783784
PROTEIN_CATABOLIC_PROCESS	262	0.023690444853908924	0.052570093457943924
PROTEIN_COMPLEX_OLIGOMERIZATION	204	0.006326668598473873	0.013240347685465939
PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	154	0.06943383413971649	0.12482832290553945
PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	139	0.04858721718277552	0.051520176893311224
PROTEIN_LOCALIZATION_TO_MEMBRANE	202	0.08477414905669671	0.13557586261225776
PROTEIN_LOCALIZATION_TO_ORGANELLE	364	0.0328005328005328	0.10041705282669137
PROTEIN_MATURATION	97	0.00859106529209622	0.01593625498007968
PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	348	0.021878830037430852	0.0712167771847539
PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	205	0.07068388330942132	0.0966961072947334
PROTEIN_N_LINKED_GLYCOSYLATION	43	0.016611295681063124	0.018796992481203006
PROTEIN_O_LINKED_GLYCOSYLATION	68	0.007023705004389816	0.029411764705882353
REGULATION_OF_AUTOPHAGY	144	0.013694638694638694	0.026583710407239818
REGULATION_OF_CELL_ADHESION	229	0.0057075001915268524	0.022575757575757575
REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	75	0.04864864864864865	0.027466937945066123
REGULATION_OF_CELLULAR_LOCALIZATION	280	0.005709165386584741	0.018452627223831196
REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	289	0.007545174932718186	0.0234310872322961
REGULATION_OF_CYTOKINE_PRODUCTION	247	0.006747638326585695	0.027188328912466843
REGULATION_OF_CYTOSKELETON_ORGANIZATION	179	0.007909108028372356	0.01804123711340206
REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	234	0.004181798173214482	0.01303453007088955
REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	121	0.04931129476584022	0.035449054361818
REGULATION_OF_INFLAMMATORY_RESPONSE	126	0.005968253968253968	0.019764507989907486
REGULATION_OF_INNATE_IMMUNE_RESPONSE	174	0.01401900205966381	0.02823120149852823
REGULATION_OF_KINASE_ACTIVITY	307	0.006961742351663793	0.024859358370077543
REGULATION_OF_LIPID_METABOLIC_PROCESS	171	0.005710354317165462	0.016733870967741937
REGULATION_OF_MAPK_CASCADE	244	0.006510153140389934	0.018714244157859012
REGULATION_OF_MICROTUBULE_BASED_PROCESS	88	0.010710553814002089	0.011254460609387867
REGULATION_OF_MITOTIC_CELL_CYCLE	274	0.016202775326862918	0.03989466754443713
REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	156	0.011993382961124897	0.016790180639184808
REGULATION_OF_PROTEIN_PROCESSING	80	0.009177215189873418	0.026268115942028984
REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	103	0.011422044545973729	0.015045135406218655
REGULATION_OF_SECRETION	216	0.0034883720930232558	0.01758957654723127
REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	67	0.046585255540479424	0.029161947904869763
REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	158	0.007417560267677175	0.017170586039567004
RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	136	0.022440087145969498	0.03122631499166288
RESPONSE_TO_TYPE_I_INTERFERON	54	0.0363382250174703	0.025883524141363863
RESPONSE_TO_UNFOLDED_PROTEIN	79	0.018500486854917234	0.015095338983050847
RESPONSE_TO_WOUNDING	201	0.007263681592039801	0.024808836023789294
RESPONSE_TO_XENOBIOTIC_STIMULUS	68	0.010974539069359086	0.02321262766945218
RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	207	0.04005440645373106	0.06391258793593774
RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	58	0.007259528130671506	0.012474012474012475
RNA_BIOSYNTHETIC_PROCESS	444	0.022654708884957193	0.10343546889507892
RNA_MODIFICATION	71	0.01448692152917505	0.0195971692977681
RNA_SPLICING	257	0.0773954280155642	0.12082384206529992
RRNA_PROCESSING	102	0.0669772859638905	0.06424581005586592
SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	174	0.012756627466613515	0.032558928268611155
STEROID_METABOLIC_PROCESS	117	0.002357795461243737	0.007789678675754625
SULFUR_COMPOUND_METABOLIC_PROCESS	204	0.0037670240509997104	0.023614895549500452
TRANSMEMBRANE_TRANSPORT	333	0.003943702738883462	0.03799233182293482
TRNA_PROCESSING	54	0.027952480782669462	0.025657472738935216
VESICLE_LOCALIZATION	91	0.030525030525030524	0.04028359651949726
VESICLE_ORGANIZATION	142	0.019378683448206972	0.03849970232188926
VITAMIN_METABOLIC_PROCESS	79	0.004543979227523531	0.00831353919239905
