Geneset	Number of Genes	Edge Density	Segregation
MITOTIC_CELL_CYCLE	341	0.062490891840607216	0.05865017069211666
MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	229	0.06291048034934499	0.06296131535298438
MRNA_METABOLIC_PROCESS	407	0.14321072124520398	0.16798693473616383
MUSCLE_CONTRACTION	142	0.13762011787034262	0.05399621532862067
NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	253	0.01350978731413514	0.011374324444387627
NEGATIVE_REGULATION_OF_CELL_CYCLE	261	0.04036693191865606	0.027497302768862846
NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	147	0.02843584008946044	0.012560628200589221
NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	83	0.048816044666470756	0.011356800677520821
NEGATIVE_REGULATION_OF_PHOSPHORYLATION	153	0.02240651874785002	0.00965897865947865
NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	305	0.03197866695427093	0.0243984022894291
NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	327	0.053121404851691326	0.041316562692493265
NEGATIVE_REGULATION_OF_TRANSPORT	137	0.015220158866466294	0.007593727161808392
NEUROGENESIS	278	0.0276836869854297	0.024256584901415152
NEURON_PROJECTION_DEVELOPMENT	109	0.03897757390417941	0.014205099364553038
NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	376	0.020161347517730497	0.0266329150583003
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	45	0.11730000000000002	0.01861443355551117
NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	39	0.29138191632928473	0.04956746638285643
NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	137	0.37594750966079865	0.11917951983304721
NUCLEOTIDE_METABOLIC_PROCESS	225	0.044664365079365075	0.03259084855903292
ORGANELLE_ASSEMBLY	278	0.036191413656078746	0.044581141485916895
ORGANELLE_LOCALIZATION	233	0.045083912979132744	0.04007198123918002
OXIDATION_REDUCTION_PROCESS	201	0.06333597014925373	0.0504431321939392
PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	56	0.15080259740259738	0.04389809885672817
PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	95	0.08993997760358344	0.03738178040570731
PHOSPHOLIPID_METABOLIC_PROCESS	209	0.060761271623113726	0.06115250303272109
PLATELET_DEGRANULATION	88	0.08841196447230931	0.024965681878519653
POSITIVE_REGULATION_OF_CELL_DEATH	245	0.03014723987955838	0.019848044893756352
POSITIVE_REGULATION_OF_CELL_PROLIFERATION	350	0.03652970937372084	0.03207058618935896
POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	217	0.027959976105137396	0.016732322696990896
POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	257	0.04395823200389105	0.03414690117078496
POSITIVE_REGULATION_OF_PROTEOLYSIS	127	0.027149106361704783	0.01041814247426136
POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	209	0.058977824806772175	0.034297792363649646
POST_TRANSLATIONAL_PROTEIN_MODIFICATION	292	0.050021701266299484	0.05235920853859178
PROTEIN_CATABOLIC_PROCESS	256	0.05130441176470588	0.04440783075139178
PROTEIN_COMPLEX_OLIGOMERIZATION	196	0.017292098377812662	0.01081813797090411
PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	149	0.12284545619444949	0.05891860970256563
PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	131	0.18502618907809748	0.0716629831406875
PROTEIN_LOCALIZATION_TO_MEMBRANE	193	0.14199816493955092	0.07300897081083617
PROTEIN_LOCALIZATION_TO_ORGANELLE	343	0.060041788143828954	0.05580517244551326
PROTEIN_MATURATION	106	0.04016693620844565	0.014075287034060614
PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	320	0.053309306426332304	0.06453286969905782
PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	196	0.12744191522762952	0.07038620732468684
PROTEIN_N_LINKED_GLYCOSYLATION	45	0.14805353535353535	0.037442832323561576
PROTEIN_O_LINKED_GLYCOSYLATION	71	0.20046841046277666	0.13919962534655722
PROTEOGLYCAN_METABOLIC_PROCESS	47	0.22186586493987048	0.07299809710718898
REGULATION_OF_CELL_ADHESION	224	0.03908672325432415	0.022984833348597997
REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	72	0.13738693270735527	0.027065618523078202
REGULATION_OF_CELL_PROJECTION_ORGANIZATION	150	0.024999821029082773	0.012958673653152205
REGULATION_OF_CELLULAR_LOCALIZATION	278	0.02014684570033504	0.015234633374470879
REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	288	0.024382839721254358	0.019651744519559575
REGULATION_OF_CYTOKINE_PRODUCTION	248	0.03992497061512342	0.02882803373526513
REGULATION_OF_CYTOSKELETON_ORGANIZATION	182	0.022378179831218505	0.013905976252419178
REGULATION_OF_DEPHOSPHORYLATION	90	0.013639200998751561	0.0052890063126287325
REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	239	0.018027811961604728	0.013606107037146514
REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	110	0.11365287739783152	0.025270118248082264
REGULATION_OF_INFLAMMATORY_RESPONSE	112	0.05648214285714285	0.020395557386086716
REGULATION_OF_INNATE_IMMUNE_RESPONSE	172	0.05524575003399973	0.027510437840934956
REGULATION_OF_ION_TRANSPORT	171	0.03641314069487444	0.020455185610717144
REGULATION_OF_KINASE_ACTIVITY	302	0.03557279267782886	0.02562758634594478
REGULATION_OF_LIPID_METABOLIC_PROCESS	176	0.07433902597402597	0.03762222191623144
REGULATION_OF_MAPK_CASCADE	252	0.0369203187250996	0.02374448534032091
REGULATION_OF_MICROTUBULE_BASED_PROCESS	91	0.02483247863247863	0.008011020322856204
REGULATION_OF_MITOTIC_CELL_CYCLE	270	0.043827344072697234	0.03376668866380684
REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	147	0.028062901873078	0.011629132381682753
REGULATION_OF_PROTEIN_PROCESSING	60	0.08840621468926554	0.03206228745638996
REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	103	0.03769141442984961	0.013039717684082701
REGULATION_OF_SECRETION	227	0.025412810416747887	0.018705050628234885
REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	64	0.0970684523809524	0.013899985452925446
REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	155	0.3059285295349812	0.12497969351289813
RESPONSE_TO_BACTERIUM	102	0.029659483595418368	0.01113712936801879
RESPONSE_TO_DRUG	203	0.026902160659415697	0.014509300367494413
RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	133	0.054407154249259515	0.022464116801779878
RESPONSE_TO_UNFOLDED_PROTEIN	78	0.06507925407925408	0.014999620851509184
RESPONSE_TO_WOUNDING	202	0.04866735628786759	0.02349525984780574
RESPONSE_TO_XENOBIOTIC_STIMULUS	82	0.15016531165311656	0.05473547303693581
RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	194	0.16071903210298596	0.08593841622042579
RNA_BIOSYNTHETIC_PROCESS	422	0.06905216647341583	0.07657632509771771
RNA_MODIFICATION	73	0.10520357686453578	0.031859332419220086
RNA_SPLICING	236	0.24360292102416156	0.1731655286034076
RRNA_PROCESSING	96	0.3425456140350877	0.08490074137752329
SEXUAL_REPRODUCTION	109	0.027398912674142028	0.011990652837402449
SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	169	0.08182354184277262	0.02990841985590301
SPHINGOLIPID_BIOSYNTHETIC_PROCESS	48	0.24432358156028366	0.05908721268905274
STEROID_METABOLIC_PROCESS	124	0.1300889063729347	0.05816396024631941
SULFUR_COMPOUND_METABOLIC_PROCESS	212	0.044464946794241254	0.044872351067221
TRANSMEMBRANE_TRANSPORT	378	0.03445751056095884	0.06081349409073746
TRNA_PROCESSING	55	0.11117643097643098	0.02553956600821549
VESICLE_LOCALIZATION	88	0.0825525078369906	0.036029319548417815
VESICLE_ORGANIZATION	133	0.055855661881977665	0.03463367213938318
VITAMIN_METABOLIC_PROCESS	88	0.07305747126436782	0.028246506481524023
